Region_ID,State,Soil_Type,Soil_pH,Nitrogen,Phosphorus,Potassium,Temperature,Humidity,Rainfall,Season,Suggested_Crop,Expected_Yield,Year
R1601,Kerala,Red,8.3,33,66,44,35.1,32,1006,Zaid,Pulses,2.81,2024
R1602,Odisha,Black,8.16,99,64,193,18.3,75,783,Zaid,Rice,5.29,2019
R1603,Bihar,Red,7.01,101,76,68,23.7,62,565,Rabi,Barley,5.76,2022
R1604,Punjab,Red,8.38,91,37,199,22.4,48,1731,Rabi,Wheat,1.76,2021
R1605,Karnataka,Loamy,6.5,48,49,161,34.5,79,327,Rabi,Millet,4.34,2021
R1606,Andhra Pradesh,Loamy,7.34,125,72,104,38.7,70,1349,Rabi,Soybean,4.09,2022
R1607,Punjab,Sandy,6.32,136,50,94,33.7,35,381,Kharif,Rice,1.54,2023
R1608,Punjab,Clay,6.08,20,15,144,28.7,34,792,Kharif,Wheat,3.06,2019
R1609,Kerala,Clay,7.9,52,61,97,29.8,86,693,Zaid,Pulses,3.68,2021
R1610,Kerala,Black,7.42,94,24,100,17.7,41,1841,Kharif,Barley,5.72,2023
R1611,Andhra Pradesh,Loamy,6.44,136,12,156,22.9,56,242,Kharif,Cotton,4.18,2021
R1612,Punjab,Sandy,6.89,38,31,187,26.2,57,1219,Kharif,Cotton,3.37,2021
R1613,Tamil Nadu,Clay,8.21,93,29,181,20.6,63,1349,Rabi,Wheat,3.59,2022
R1614,Punjab,Sandy,6.47,89,8,117,30.6,75,327,Zaid,Pulses,5.69,2022
R1615,Odisha,Clay,8.04,59,31,54,38.9,46,1114,Kharif,Cotton,2.17,2021
R1616,Maharashtra,Clay,6.89,48,22,61,25.2,41,1728,Zaid,Millet,3.08,2018
R1617,Maharashtra,Loamy,5.8,34,17,140,22.4,88,1200,Rabi,Groundnut,3.48,2019
R1618,Odisha,Black,8.49,118,61,39,23.2,65,1797,Zaid,Pulses,5.31,2024
R1619,Maharashtra,Clay,7.86,148,24,153,34.3,44,324,Zaid,Cotton,5.34,2022
R1620,Bihar,Sandy,8.12,28,50,80,29.3,61,1819,Kharif,Sugarcane,5.7,2018
R1621,Karnataka,Sandy,8.06,20,22,162,16.2,61,775,Zaid,Barley,1.82,2020
R1622,Andhra Pradesh,Black,7.08,61,66,142,21.8,35,1589,Kharif,Cotton,3.63,2024
R1623,Kerala,Loamy,5.83,10,62,55,28.4,88,376,Zaid,Groundnut,1.87,2019
R1624,Maharashtra,Sandy,6.74,77,9,112,16.3,62,1628,Rabi,Millet,3.18,2024
R1625,Bihar,Black,5.74,49,60,118,27.5,49,1847,Zaid,Groundnut,4.14,2020
R1626,Maharashtra,Loamy,6.54,19,48,125,37.4,42,1773,Kharif,Maize,2.17,2020
R1627,Andhra Pradesh,Black,6.6,117,17,27,38.6,85,1992,Kharif,Rice,2.66,2023
R1628,Gujarat,Clay,7.44,124,23,12,31.6,74,1043,Rabi,Cotton,4.44,2020
R1629,Kerala,Sandy,8.24,22,57,11,22.3,36,1402,Rabi,Groundnut,2.29,2024
R1630,Punjab,Loamy,6.58,112,39,73,36.8,67,898,Kharif,Groundnut,3.86,2020
R1631,Kerala,Sandy,8.25,51,39,174,27.6,52,936,Kharif,Maize,4.23,2019
R1632,Andhra Pradesh,Loamy,6.58,74,64,159,23.5,39,1539,Kharif,Groundnut,2.31,2023
R1633,Andhra Pradesh,Sandy,6.06,47,71,19,23.7,88,846,Zaid,Pulses,1.53,2022
R1634,Kerala,Sandy,8.27,16,14,53,39.9,38,301,Kharif,Soybean,3.19,2024
R1635,Bihar,Black,5.59,46,35,148,39.7,41,1210,Kharif,Maize,4.98,2018
R1636,Gujarat,Black,8.07,57,28,13,35.3,48,287,Kharif,Soybean,4.42,2023
R1637,Gujarat,Red,6.42,113,35,26,16.9,59,935,Kharif,Millet,4.35,2020
R1638,Tamil Nadu,Sandy,6.83,41,20,50,30.6,86,627,Kharif,Barley,1.51,2021
R1639,Kerala,Clay,7.54,23,28,52,34.3,64,657,Zaid,Millet,4.82,2023
R1640,Kerala,Loamy,5.52,77,71,49,35.6,42,1634,Kharif,Soybean,5.09,2023
R1641,Tamil Nadu,Loamy,6.31,131,49,59,28.5,61,1584,Rabi,Soybean,1.82,2022
R1642,Tamil Nadu,Clay,8.08,145,78,157,31,44,1548,Zaid,Maize,2.44,2020
R1643,Bihar,Black,8.43,52,40,105,17.4,50,443,Rabi,Millet,2,2022
R1644,Tamil Nadu,Black,5.71,120,37,32,35.6,72,1044,Rabi,Rice,1.83,2018
R1645,Kerala,Red,7.28,18,34,104,29.9,68,1604,Kharif,Wheat,3.23,2020
R1646,Andhra Pradesh,Black,7.4,35,10,182,18,81,1303,Rabi,Pulses,3.53,2022
R1647,Maharashtra,Loamy,8.39,11,51,135,33.9,87,1037,Rabi,Groundnut,3.82,2021
R1648,Bihar,Red,6.62,59,63,124,28,34,362,Kharif,Millet,4.69,2024
R1649,Bihar,Loamy,5.52,109,42,95,25.5,55,204,Zaid,Pulses,2.1,2021
R1650,Kerala,Clay,8.19,107,43,69,38,32,900,Zaid,Groundnut,3.33,2022
R1651,Kerala,Black,7.79,24,37,53,37.3,61,1278,Rabi,Pulses,5.25,2018
R1652,Tamil Nadu,Red,7.48,111,75,154,27.8,73,741,Rabi,Groundnut,4.53,2022
R1653,Odisha,Sandy,5.89,121,12,40,16.7,48,948,Zaid,Pulses,1.61,2023
R1654,Andhra Pradesh,Sandy,6.95,147,30,33,35.9,52,668,Kharif,Groundnut,4.4,2020
R1655,Maharashtra,Black,7.25,73,63,125,36.6,57,1461,Zaid,Wheat,3.54,2020
R1656,Kerala,Black,6.94,127,61,149,30.8,45,962,Zaid,Sugarcane,2.11,2020
R1657,Tamil Nadu,Black,7.62,90,15,65,36.2,56,528,Zaid,Millet,2.8,2023
R1658,Bihar,Loamy,6.02,141,26,86,28.9,61,1554,Kharif,Barley,4.12,2024
R1659,Kerala,Loamy,7.78,13,15,13,28.2,73,1969,Kharif,Maize,5.11,2018
R1660,Gujarat,Black,7.16,46,45,33,30.4,36,1241,Rabi,Cotton,4.33,2019
R1661,Kerala,Sandy,7.28,87,77,31,16.5,50,1163,Kharif,Pulses,3.6,2019
R1662,Kerala,Clay,5.81,45,70,138,37.7,85,233,Zaid,Groundnut,2.07,2021
R1663,Gujarat,Black,7.74,48,50,15,20.6,42,1363,Rabi,Groundnut,4.3,2019
R1664,Andhra Pradesh,Red,8.42,25,16,85,21.3,72,908,Rabi,Millet,4.72,2020
R1665,Andhra Pradesh,Loamy,5.61,106,68,88,17.4,63,446,Rabi,Wheat,4.76,2021
R1666,Odisha,Loamy,8.15,43,54,26,36.8,74,841,Rabi,Soybean,4.56,2023
R1667,Punjab,Black,7.53,70,63,83,18.7,56,855,Kharif,Rice,1.84,2018
R1668,Maharashtra,Black,8.06,38,31,13,19.7,54,651,Kharif,Millet,5.96,2022
R1669,Karnataka,Loamy,5.99,25,12,190,22.3,46,1040,Rabi,Millet,3.67,2018
R1670,Maharashtra,Clay,7.57,72,41,148,17.3,81,1892,Rabi,Sugarcane,4.72,2022
R1671,Bihar,Black,8.2,10,13,167,32.7,38,875,Zaid,Sugarcane,3.27,2021
R1672,Odisha,Loamy,6.25,11,42,180,34.4,88,1812,Rabi,Sugarcane,2.6,2020
R1673,Kerala,Red,8.12,108,9,155,26.4,48,505,Zaid,Groundnut,1.81,2024
R1674,Punjab,Loamy,5.77,75,66,19,15.6,51,1714,Kharif,Pulses,2.67,2021
R1675,Maharashtra,Red,5.7,123,5,21,31.1,62,1494,Rabi,Barley,5.31,2021
R1676,Karnataka,Loamy,7.39,87,28,157,16.8,66,1888,Kharif,Millet,1.69,2022
R1677,Kerala,Sandy,5.65,69,44,142,23.6,78,348,Zaid,Sugarcane,1.9,2021
R1678,Odisha,Loamy,6.6,120,38,147,17.5,82,285,Kharif,Soybean,2.28,2019
R1679,Karnataka,Black,6.43,130,13,156,30.7,82,1413,Zaid,Rice,4.71,2024
R1680,Kerala,Clay,8.46,21,57,191,19.3,88,1024,Zaid,Barley,2.37,2023
R1681,Tamil Nadu,Black,5.69,12,61,21,31.1,42,472,Rabi,Barley,3.1,2021
R1682,Tamil Nadu,Red,6.33,134,63,60,35.4,59,1130,Kharif,Cotton,4.69,2021
R1683,Karnataka,Clay,6.44,46,16,198,15.8,59,314,Rabi,Barley,5.79,2018
R1684,Odisha,Loamy,8.03,85,43,126,24.5,86,1240,Zaid,Rice,1.74,2021
R1685,Bihar,Black,8.39,66,15,184,35.2,42,413,Kharif,Millet,2.89,2022
R1686,Karnataka,Loamy,5.53,133,10,67,32.2,73,329,Rabi,Soybean,4.12,2019
R1687,Tamil Nadu,Loamy,5.93,125,34,53,23.3,77,1185,Kharif,Millet,3.59,2018
R1688,Tamil Nadu,Red,6.68,149,74,187,28,65,1748,Kharif,Wheat,5.53,2018
R1689,Odisha,Clay,7.28,27,27,42,29.2,76,652,Rabi,Barley,5.42,2022
R1690,Gujarat,Clay,8.23,29,39,134,35,39,1647,Zaid,Barley,5.75,2023
R1691,Tamil Nadu,Loamy,7.56,74,78,175,33.6,50,1981,Rabi,Rice,2.6,2020
R1692,Andhra Pradesh,Sandy,8.19,105,28,28,15.4,79,919,Zaid,Cotton,2.95,2022
R1693,Punjab,Sandy,6.92,132,40,13,36.4,36,1522,Kharif,Barley,4.81,2020
R1694,Tamil Nadu,Loamy,7.19,16,41,151,21,77,1520,Zaid,Maize,4.36,2023
R1695,Punjab,Clay,7.74,86,59,49,26.2,86,354,Kharif,Barley,4.88,2018
R1696,Andhra Pradesh,Black,5.71,105,71,27,16.1,65,1570,Kharif,Barley,4.75,2021
R1697,Tamil Nadu,Black,8.13,128,11,44,34.2,37,696,Zaid,Rice,1.83,2024
R1698,Kerala,Red,6.87,66,45,105,28.9,59,1718,Rabi,Millet,3.6,2019
R1699,Gujarat,Clay,7.93,128,37,126,33.6,44,589,Kharif,Wheat,4.97,2023
R1700,Bihar,Loamy,6.7,43,22,181,39,76,1847,Zaid,Barley,1.84,2020
R1701,Kerala,Loamy,8.39,109,17,74,34.2,64,1605,Zaid,Maize,5.22,2020
R1702,Karnataka,Clay,7.73,36,55,46,21,71,1899,Zaid,Barley,4.55,2019
R1703,Maharashtra,Sandy,6.17,21,75,21,19.5,44,994,Kharif,Groundnut,3.03,2022
R1704,Maharashtra,Black,6.94,22,40,130,15.3,87,274,Kharif,Rice,5.72,2022
R1705,Kerala,Loamy,8.37,54,57,123,24,48,1374,Zaid,Sugarcane,1.56,2018
R1706,Odisha,Red,6.02,36,56,90,29.3,32,1298,Zaid,Pulses,1.7,2020
R1707,Andhra Pradesh,Black,8.26,68,14,89,33,46,435,Rabi,Soybean,5.35,2024
R1708,Karnataka,Black,5.55,39,48,106,33.7,66,686,Kharif,Sugarcane,4.91,2020
R1709,Bihar,Loamy,6.59,76,13,100,37,71,881,Kharif,Wheat,1.75,2022
R1710,Gujarat,Sandy,6.1,30,40,75,34.5,30,584,Zaid,Barley,3.35,2019
R1711,Kerala,Sandy,5.51,81,74,24,24.4,68,1600,Zaid,Millet,5.65,2018
R1712,Bihar,Black,5.62,133,20,64,19.3,85,1458,Kharif,Barley,5.02,2021
R1713,Kerala,Sandy,8.37,135,31,189,16.5,58,1528,Rabi,Pulses,1.84,2021
R1714,Kerala,Loamy,5.96,72,63,68,25,63,875,Zaid,Barley,2.26,2018
R1715,Gujarat,Black,6.02,65,31,45,20.9,59,228,Rabi,Wheat,3.2,2019
R1716,Tamil Nadu,Clay,5.74,40,67,99,39.5,32,682,Kharif,Barley,3.8,2021
R1717,Karnataka,Black,6.5,113,47,47,36.7,51,398,Rabi,Cotton,2.46,2023
R1718,Odisha,Black,6.81,142,35,175,28.6,74,1491,Rabi,Rice,2.35,2022
R1719,Tamil Nadu,Clay,5.69,126,5,37,38.2,53,1369,Zaid,Pulses,4.82,2021
R1720,Punjab,Black,5.57,119,29,72,39,33,673,Kharif,Barley,5.66,2019
R1721,Maharashtra,Sandy,6.79,20,53,45,25.4,48,312,Zaid,Wheat,5.97,2024
R1722,Andhra Pradesh,Black,6.06,47,22,79,32.2,74,623,Zaid,Wheat,3.86,2022
R1723,Kerala,Black,7.94,93,68,113,25.3,32,1412,Kharif,Groundnut,1.61,2019
R1724,Punjab,Loamy,7.65,63,40,188,29,79,1125,Zaid,Groundnut,1.68,2020
R1725,Tamil Nadu,Red,6.9,44,53,66,15.3,73,1060,Kharif,Pulses,5.89,2024
R1726,Tamil Nadu,Sandy,7.81,75,78,110,26.1,75,1505,Rabi,Groundnut,5.27,2022
R1727,Punjab,Black,7.52,115,39,89,15.5,88,1206,Rabi,Millet,3.42,2021
R1728,Punjab,Red,7.53,32,19,12,19,32,673,Kharif,Barley,5.69,2021
R1729,Tamil Nadu,Loamy,7.18,69,30,174,22.2,51,217,Kharif,Groundnut,1.93,2023
R1730,Maharashtra,Black,6.27,94,54,124,26,76,1094,Rabi,Rice,2.88,2024
R1731,Bihar,Black,7.04,48,76,151,15.8,63,1476,Zaid,Rice,2.58,2023
R1732,Maharashtra,Red,5.93,139,30,171,17.3,72,1509,Kharif,Sugarcane,4.07,2018
R1733,Maharashtra,Black,5.66,89,47,19,18.9,55,1683,Rabi,Rice,5.77,2018
R1734,Maharashtra,Loamy,6.81,36,75,91,24.2,81,1419,Rabi,Rice,5,2022
R1735,Gujarat,Clay,6.25,115,75,174,33.7,34,459,Rabi,Maize,5,2019
R1736,Odisha,Clay,5.69,34,39,190,39.4,65,1461,Rabi,Barley,2.52,2024
R1737,Punjab,Black,5.57,52,19,31,36.5,58,1267,Zaid,Cotton,3.07,2023
R1738,Tamil Nadu,Red,7.68,119,70,166,20.3,30,592,Kharif,Barley,2.06,2018
R1739,Bihar,Red,6.63,10,75,179,20.2,57,1407,Zaid,Maize,3.02,2018
R1740,Punjab,Sandy,5.71,65,7,127,36.6,78,957,Rabi,Maize,2.76,2021
R1741,Punjab,Red,7.71,116,61,80,31.8,67,476,Zaid,Maize,4.39,2021
R1742,Karnataka,Clay,7.33,110,26,126,17.3,46,523,Rabi,Groundnut,1.5,2019
R1743,Maharashtra,Black,6.56,38,18,45,25.3,30,894,Rabi,Barley,1.94,2021
R1744,Odisha,Clay,8.01,122,24,22,27.9,69,846,Rabi,Wheat,5.82,2021
R1745,Kerala,Clay,5.98,84,9,146,33.7,66,1480,Kharif,Maize,4.98,2018
R1746,Andhra Pradesh,Black,6.4,148,45,168,18.3,89,613,Zaid,Millet,5.88,2024
R1747,Gujarat,Clay,8.23,29,67,55,39.5,84,1727,Rabi,Rice,5.47,2023
R1748,Kerala,Clay,5.72,96,74,126,31.4,66,410,Rabi,Cotton,2.51,2018
R1749,Punjab,Loamy,7.68,137,60,28,22.3,64,1823,Zaid,Wheat,2.55,2024
R1750,Kerala,Loamy,6.03,130,39,68,34,85,1221,Zaid,Pulses,5.82,2018
R1751,Maharashtra,Sandy,6.07,125,76,63,31.1,40,1107,Rabi,Pulses,1.58,2019
R1752,Gujarat,Black,5.83,140,52,10,19.1,63,1248,Zaid,Pulses,5.54,2021
R1753,Andhra Pradesh,Black,7.11,90,47,41,29.4,86,1060,Kharif,Pulses,2.97,2024
R1754,Bihar,Red,6.64,24,70,50,28,85,1212,Kharif,Cotton,4.69,2024
R1755,Kerala,Red,7.37,30,66,29,21.2,50,367,Zaid,Barley,5.43,2024
R1756,Punjab,Loamy,7.33,11,54,145,36.6,84,800,Zaid,Wheat,5.25,2023
R1757,Bihar,Red,5.88,106,51,29,26.1,87,1348,Kharif,Cotton,4.92,2018
R1758,Karnataka,Loamy,6.59,73,26,35,30.7,60,1788,Kharif,Millet,5.61,2018
R1759,Maharashtra,Clay,8.22,127,29,13,38.6,41,1598,Rabi,Pulses,2.37,2024
R1760,Punjab,Red,7.69,147,58,29,35.9,82,1343,Rabi,Soybean,4.89,2022
R1761,Tamil Nadu,Red,6.67,84,26,198,28.4,79,1003,Kharif,Millet,2.22,2019
R1762,Karnataka,Clay,6.41,49,57,78,33.9,81,1634,Rabi,Pulses,2.99,2023
R1763,Kerala,Clay,6.63,143,58,183,20.7,79,1957,Kharif,Maize,3.31,2023
R1764,Andhra Pradesh,Sandy,6.91,93,66,44,20.8,69,1056,Kharif,Sugarcane,5.93,2023
R1765,Tamil Nadu,Sandy,5.54,14,42,44,25.2,51,732,Zaid,Barley,2.77,2018
R1766,Maharashtra,Clay,7.11,95,10,95,28.6,36,1162,Zaid,Millet,5.49,2019
R1767,Karnataka,Black,6.21,52,8,175,19.9,45,691,Kharif,Groundnut,2.03,2022
R1768,Bihar,Loamy,6.7,77,44,148,38.9,33,365,Rabi,Sugarcane,2.25,2019
R1769,Maharashtra,Loamy,5.71,51,18,110,35.8,87,1564,Kharif,Barley,5.11,2024
R1770,Gujarat,Red,6.58,58,8,25,37.4,74,1549,Zaid,Barley,5.3,2024
R1771,Kerala,Black,5.6,81,40,174,37.1,53,365,Rabi,Groundnut,4.43,2018
R1772,Odisha,Clay,7.84,49,58,51,24,38,395,Zaid,Soybean,3.87,2022
R1773,Maharashtra,Sandy,8.48,122,37,144,17.3,41,1496,Kharif,Cotton,4.63,2018
R1774,Kerala,Black,6.34,35,46,106,22.3,42,303,Rabi,Sugarcane,4.06,2020
R1775,Andhra Pradesh,Sandy,7.77,69,69,22,29.9,41,1978,Rabi,Groundnut,2.51,2022
R1776,Maharashtra,Clay,6.95,145,6,171,17.8,62,1996,Kharif,Sugarcane,4.27,2022
R1777,Bihar,Red,6.29,57,16,192,27.2,62,586,Rabi,Soybean,3.61,2022
R1778,Karnataka,Clay,7.23,98,72,49,29.4,80,1531,Zaid,Soybean,4.56,2021
R1779,Punjab,Loamy,7.27,47,58,13,21.9,44,283,Kharif,Barley,1.9,2018
R1780,Andhra Pradesh,Sandy,6.68,80,69,145,23.2,40,1780,Kharif,Wheat,2.47,2022
R1781,Tamil Nadu,Loamy,7.04,83,14,90,39.6,45,1336,Zaid,Sugarcane,5.57,2018
R1782,Maharashtra,Red,7.3,90,20,56,22,49,477,Zaid,Pulses,2.07,2024
R1783,Odisha,Loamy,7.62,60,28,52,28.3,85,1106,Rabi,Groundnut,2.32,2018
R1784,Bihar,Sandy,5.76,12,20,197,18.5,74,962,Zaid,Groundnut,4.09,2018
R1785,Andhra Pradesh,Black,6.3,32,6,84,34.6,65,1755,Kharif,Millet,1.67,2020
R1786,Kerala,Sandy,7.46,77,76,129,19.9,67,371,Kharif,Millet,4.13,2019
R1787,Maharashtra,Clay,6.86,67,5,75,18.9,44,385,Rabi,Barley,4.9,2024
R1788,Maharashtra,Clay,7.14,37,19,174,32.1,80,322,Zaid,Maize,3.63,2018
R1789,Bihar,Sandy,7.95,56,7,23,34.5,39,951,Rabi,Millet,5.21,2023
R1790,Punjab,Sandy,6.48,87,70,11,15.9,89,359,Kharif,Wheat,3.54,2021
R1791,Odisha,Sandy,7.37,26,57,167,26.1,47,248,Zaid,Sugarcane,5.27,2023
R1792,Bihar,Sandy,7.75,129,11,134,23.6,75,931,Zaid,Pulses,3.26,2020
R1793,Maharashtra,Black,8.01,43,36,91,32.6,48,333,Kharif,Sugarcane,5.58,2019
R1794,Odisha,Loamy,8.06,23,61,182,34.4,85,1436,Rabi,Sugarcane,3.58,2020
R1795,Kerala,Black,8.3,68,75,140,28.7,42,1494,Kharif,Barley,5.26,2018
R1796,Kerala,Clay,5.98,102,69,122,16.3,57,1567,Rabi,Cotton,1.54,2021
R1797,Andhra Pradesh,Loamy,6.73,91,26,103,21.6,82,1006,Rabi,Pulses,3.58,2023
R1798,Tamil Nadu,Red,7.72,29,32,49,38.9,67,377,Kharif,Wheat,5.06,2024
R1799,Gujarat,Black,8.37,17,71,154,19.1,70,1452,Zaid,Rice,3.78,2021
R1800,Odisha,Black,6,68,20,128,25,88,1907,Rabi,Sugarcane,4.7,2023
R1801,Maharashtra,Loamy,7.79,145,34,123,34.3,40,1228,Rabi,Barley,2.88,2024
R1802,Gujarat,Red,7.55,78,33,173,32.7,34,1447,Rabi,Soybean,4.3,2018
R1803,Andhra Pradesh,Sandy,7.61,128,53,38,35.8,40,746,Zaid,Wheat,2.11,2021
R1804,Gujarat,Black,7.21,65,64,11,32,59,877,Rabi,Barley,5.33,2023
R1805,Karnataka,Black,5.98,96,61,50,33.8,64,365,Kharif,Wheat,3.9,2018
R1806,Andhra Pradesh,Clay,8.11,26,36,180,24.4,40,1581,Rabi,Barley,4.89,2019
R1807,Kerala,Loamy,8.48,11,29,189,29.3,44,1469,Rabi,Sugarcane,2.77,2024
R1808,Odisha,Red,7.65,40,69,98,17.9,44,1309,Rabi,Sugarcane,5.4,2024
R1809,Bihar,Black,6.47,71,29,180,21.4,84,1295,Rabi,Pulses,3.24,2018
R1810,Bihar,Black,8.03,54,53,133,17.8,66,431,Rabi,Barley,4.55,2021
R1811,Maharashtra,Black,8.42,45,65,192,34.1,88,1872,Zaid,Cotton,3.86,2018
R1812,Tamil Nadu,Clay,5.55,67,49,59,16.8,39,995,Zaid,Millet,1.52,2019
R1813,Bihar,Loamy,6.16,109,64,109,23.5,59,1858,Rabi,Groundnut,2.17,2022
R1814,Odisha,Red,6.55,109,20,20,37.7,75,1179,Rabi,Rice,5.02,2019
R1815,Karnataka,Red,6.75,53,39,16,35.1,54,1843,Rabi,Wheat,3.89,2022
R1816,Andhra Pradesh,Sandy,6.26,69,27,151,32.6,81,946,Kharif,Millet,5.28,2023
R1817,Kerala,Sandy,7.85,131,34,141,23.7,50,311,Rabi,Barley,4.9,2023
R1818,Maharashtra,Loamy,7.95,78,6,36,15.8,49,1853,Rabi,Pulses,2.51,2022
R1819,Tamil Nadu,Clay,5.5,24,35,70,18.6,48,1917,Rabi,Wheat,3.56,2018
R1820,Tamil Nadu,Red,6.04,124,41,89,24.7,59,1312,Kharif,Barley,3.53,2022
R1821,Odisha,Clay,8.18,149,11,92,26.4,38,265,Kharif,Sugarcane,2.65,2023
R1822,Andhra Pradesh,Red,7.54,71,46,99,33.8,38,345,Zaid,Soybean,2.87,2024
R1823,Maharashtra,Clay,5.62,90,34,154,21.7,45,1708,Kharif,Sugarcane,3.74,2024
R1824,Maharashtra,Red,6.93,16,35,163,23.4,40,880,Kharif,Sugarcane,2.35,2019
R1825,Andhra Pradesh,Sandy,5.69,11,69,37,29.2,38,517,Rabi,Wheat,5.35,2018
R1826,Karnataka,Sandy,5.71,41,58,15,18.4,38,303,Kharif,Sugarcane,2.68,2018
R1827,Karnataka,Black,7.11,24,60,58,37.2,48,1910,Rabi,Wheat,4.91,2021
R1828,Punjab,Clay,8.2,80,63,186,19.6,77,1607,Rabi,Maize,4.03,2024
R1829,Kerala,Black,8.2,143,30,186,33.8,48,265,Kharif,Pulses,4.29,2021
R1830,Bihar,Clay,6.84,115,59,160,16.6,51,1046,Rabi,Wheat,2.18,2020
R1831,Kerala,Clay,8.37,91,8,90,20.7,49,905,Rabi,Maize,4.44,2020
R1832,Karnataka,Red,7.88,31,46,63,23.8,39,1299,Kharif,Cotton,2.13,2022
R1833,Gujarat,Loamy,5.93,43,11,184,36.1,67,898,Kharif,Millet,1.68,2019
R1834,Kerala,Clay,7.91,87,62,83,24.9,55,1349,Rabi,Groundnut,4.46,2018
R1835,Karnataka,Loamy,5.98,63,17,55,38.3,75,1868,Kharif,Cotton,4.92,2023
R1836,Andhra Pradesh,Black,6.74,142,13,74,15.9,54,1509,Kharif,Rice,2.31,2018
R1837,Tamil Nadu,Red,6.38,122,37,107,18.9,54,1856,Rabi,Sugarcane,3.64,2020
R1838,Kerala,Clay,6.11,86,66,12,32,88,600,Rabi,Sugarcane,3.14,2021
R1839,Maharashtra,Clay,8.26,18,34,187,25.7,88,1680,Zaid,Millet,2.73,2018
R1840,Gujarat,Sandy,6.83,24,66,197,31.3,43,1505,Rabi,Pulses,5.54,2022
R1841,Andhra Pradesh,Sandy,7.89,111,48,197,31.4,71,1792,Rabi,Pulses,4.5,2022
R1842,Karnataka,Black,6.42,112,15,175,39.5,45,1709,Rabi,Soybean,4.85,2024
R1843,Gujarat,Clay,7.53,104,51,52,20.8,56,493,Zaid,Cotton,5.27,2018
R1844,Andhra Pradesh,Black,7.37,134,78,130,15.9,74,1908,Rabi,Millet,5,2024
R1845,Punjab,Loamy,8.15,61,79,107,23.2,73,951,Rabi,Soybean,2.63,2022
R1846,Andhra Pradesh,Red,6.64,25,58,159,36.1,80,1234,Kharif,Soybean,3.14,2019
R1847,Punjab,Loamy,7.15,43,20,173,24.7,51,687,Kharif,Rice,1.91,2023
R1848,Gujarat,Red,7.64,93,77,115,17.3,45,828,Zaid,Maize,4.91,2019
R1849,Andhra Pradesh,Sandy,8.05,51,10,174,16.9,43,1603,Kharif,Maize,1.93,2024
R1850,Tamil Nadu,Black,5.83,60,70,145,33.6,89,1587,Kharif,Groundnut,4.37,2022
R1851,Maharashtra,Clay,8.17,105,56,68,30.8,46,1391,Rabi,Millet,3.58,2024
R1852,Kerala,Red,6.75,29,36,182,16.5,43,1995,Kharif,Pulses,3.42,2021
R1853,Tamil Nadu,Sandy,6.38,69,64,50,30.3,66,1919,Zaid,Millet,4.58,2018
R1854,Maharashtra,Sandy,7.16,105,61,84,36.5,31,1025,Rabi,Barley,1.7,2019
R1855,Maharashtra,Red,8.3,12,23,149,29.4,80,450,Zaid,Cotton,2.98,2020
R1856,Tamil Nadu,Clay,6.81,111,30,193,20.8,86,671,Rabi,Sugarcane,4.46,2020
R1857,Gujarat,Loamy,6.72,97,60,71,26.7,61,767,Zaid,Cotton,4.93,2022
R1858,Maharashtra,Black,7.34,28,79,177,33.7,86,655,Kharif,Sugarcane,3.73,2022
R1859,Maharashtra,Clay,5.6,21,9,59,22.9,71,1649,Zaid,Sugarcane,5.95,2024
R1860,Gujarat,Clay,8.02,92,78,184,33.1,59,1972,Rabi,Groundnut,2.18,2020
R1861,Odisha,Sandy,8.02,149,35,113,39.1,69,1749,Kharif,Sugarcane,5.66,2022
R1862,Kerala,Black,7.88,147,14,169,31.5,81,626,Rabi,Sugarcane,3.98,2022
R1863,Andhra Pradesh,Black,5.52,60,22,110,20,55,499,Rabi,Cotton,5.86,2023
R1864,Gujarat,Red,5.97,97,6,169,26.6,87,359,Kharif,Pulses,5.87,2024
R1865,Bihar,Loamy,5.67,14,74,123,33,36,1263,Rabi,Maize,1.57,2020
R1866,Andhra Pradesh,Loamy,6.6,64,19,180,25.3,72,1403,Kharif,Rice,4.86,2023
R1867,Odisha,Red,8.08,142,49,60,37.8,64,1754,Kharif,Maize,3.67,2018
R1868,Punjab,Clay,7.1,63,66,133,17.2,45,761,Zaid,Barley,5.66,2018
R1869,Maharashtra,Clay,7.41,89,24,188,20.6,47,725,Rabi,Groundnut,3.64,2021
R1870,Maharashtra,Sandy,7.12,82,71,70,17.6,38,940,Rabi,Groundnut,5.8,2018
R1871,Bihar,Clay,8.44,42,23,123,34.8,60,836,Zaid,Maize,4.22,2024
R1872,Odisha,Sandy,6.76,68,37,118,21.7,60,1958,Rabi,Millet,4.37,2018
R1873,Gujarat,Red,7.66,28,29,24,37,79,449,Kharif,Wheat,2.65,2021
R1874,Odisha,Black,6.29,22,30,191,32.9,54,707,Rabi,Soybean,2.68,2019
R1875,Kerala,Red,7.18,38,43,187,27.9,66,306,Kharif,Maize,4.47,2019
R1876,Gujarat,Sandy,6.23,147,17,92,22.7,46,1603,Rabi,Rice,4.16,2018
R1877,Karnataka,Sandy,7.66,35,9,168,28.8,34,796,Rabi,Sugarcane,2.66,2022
R1878,Bihar,Clay,5.95,114,14,111,38,37,1790,Zaid,Maize,5.46,2020
R1879,Karnataka,Sandy,8.33,126,74,147,24.5,41,1138,Zaid,Barley,4.3,2023
R1880,Karnataka,Red,5.8,21,61,122,28.2,66,1372,Zaid,Millet,3.07,2018
